Protocol,Site,HandshakeTime,PageLoadTime,DOMLoadTime,No.Plaintexts,PlaintextsEncodedSize,PlaintextsSize,PlaintextsLoadTime,HTML,HTMLEncodedSize,HTMLSize,HTMLLoadTime,JS/CSS,JS/CSSEncodedSize,JS/CSSSize,JS/CSSLoadTime,Images/Others,Images/OthersEncodedSize,Images/OthersSize,Images/OthersLoadTime,Domains,EncodedDataSize,TotalDataSize
quic,amazon,0.647106999999,1.626685,1.303683,0,0,0,0,1,26732,84778,0.904939999999,8,143403,516388,1.686314,13,110328,104687,2.967094,10,280463,705853
quic,amazon,0.585725999999,1.466131,1.239003,0,0,0,0,1,26705,84802,0.833768,8,143303,516388,1.470793,13,108161,102551,2.201605,10,278169,703741
quic,apple,0.412221,1.550211,1.332906,0,0,0,0,1,4577,24576,0.428188,9,192381,840041,3.439158,17,527775,536414,4.954043,4,724733,1401031
quic,amazon,0.598435,1.566239,1.243228,0,0,0,0,1,26737,84855,0.845498000001,8,143411,516388,1.340949,13,108788,103146,3.297282,10,278936,704389
quic,imgur,0.389317000001,1.120047,1.120047,0,0,0,0,1,17045,77211,0.418995,4,188864,648930,1.48887,1,14640,14260,0.139732,4,220549,740401
quic,amazon,0.57252,1.706027,1.228511,0,0,0,0,1,26726,84750,0.849742999999,8,143358,516388,1.683365,13,110328,104687,3.158389,10,280412,705825
quic,imdb,0.682194000001,3.404585,1.239497,0,0,0,0,1,15698,83051,0.729276,4,81770,279110,1.545446,43,694842,687107,42.654725,9,792310,1049268
quic,imgur,0.374484,1.105722,1.105722,0,0,0,0,1,17043,77211,0.411246,4,188856,648930,1.545297,1,14640,14260,0.131153,4,220539,740401
quic,imgur,0.410208000001,1.164681,1.164681,0,0,0,0,1,17045,77211,0.44843,4,188835,648930,1.507178,1,14640,14260,0.131669,4,220520,740401
quic,apple,0.477634000001,1.793553,1.378669,0,0,0,0,1,4577,24576,0.502334000001,9,190937,840041,3.422791,17,527738,536414,5.738656,4,723252,1401031
quic,amazon,0.587555,1.576411,1.268214,0,0,0,0,1,26736,84855,0.874584000001,8,143393,516388,1.664131,13,108758,103146,2.674297,10,278887,704389
quic,imdb,0.746154,3.619432,1.41438,0,0,0,0,1,15981,83051,0.863261,4,81767,279110,1.605885,43,710033,702288,43.203295,9,807781,1064449
quic,amazon,0.583829000001,1.428892,1.227626,0,0,0,0,1,26734,84855,0.851540000001,8,143354,516388,1.330241,13,108779,103146,2.335651,10,278867,704389
quic,imdb,0.747407000001,3.5809,1.397193,0,0,0,0,1,15637,83051,0.849084000001,4,81681,279110,1.674296,45,608403,600107,39.20334,9,705721,962268
quic,imgur,0.40171,1.164588,1.164588,0,0,0,0,1,17045,77211,0.440356000001,4,188836,648930,1.500039,1,14640,14260,0.132364000001,4,220521,740401
quic,imgur,0.404358,1.186635,1.186635,0,0,0,0,1,17045,77211,0.438665,4,188838,648930,1.650192,1,14640,14260,0.130438999999,4,220523,740401
quic,imgur,0.365856999999,1.078195,1.078195,0,0,0,0,1,17045,77211,0.403476,4,188834,648930,1.408293,1,14640,14260,0.15034,4,220519,740401
quic,imdb,0.701583,3.676698,1.308927,0,0,0,0,1,15947,83052,0.812511999999,4,81769,279110,1.502621,44,605138,596974,40.00956,9,702854,959136
quic,imdb,0.704294000001,3.498288,1.363049,0,0,0,0,1,15885,83051,0.815106,4,81740,279104,1.504999,43,631432,623742,41.90584,9,729057,985897
quic,apple,0.426801,1.862903,1.298647,0,0,0,0,1,4577,24576,0.433767,9,183022,840041,3.164408,17,527804,536414,7.548968,4,715403,1401031
quic,imgur,0.402152000001,1.152467,1.152467,0,0,0,0,1,17045,77211,0.436734000001,4,188862,648930,1.490844,1,14640,14260,0.122073,4,220547,740401
quic,apple,0.398572,1.486178,1.271125,0,0,0,0,1,4577,24576,0.404576999999,9,190956,840041,2.977071,17,527775,536414,5.368184,4,723308,1401031
quic,apple,0.399896999999,1.763235,1.233685,0,0,0,0,1,4577,24576,0.409673,9,190934,840041,2.894091,17,527737,536414,6.848592,4,723248,1401031
quic,amazon,0.606218999999,1.542744,1.260358,0,0,0,0,1,26703,84802,0.857645999999,8,143401,516388,1.595707,13,108192,102551,2.475835,10,278296,703741
quic,amazon,0.611342,1.635629,1.312234,0,0,0,0,1,26739,84874,0.862290000001,8,143301,516388,1.437358,13,108813,103146,3.119783,10,278853,704408
quic,apple,0.417737,1.925687,1.319307,0,0,0,0,1,4577,24576,0.437738999999,9,190937,840041,3.318385,17,527789,536414,7.732543,4,723303,1401031
quic,amazon,0.594878,1.556721,1.286705,0,0,0,0,1,26704,84821,0.872088,8,143400,516388,1.363533,13,108192,102551,2.490723,10,278296,703760
quic,imgur,0.401575,1.183248,1.183248,0,0,0,0,1,17045,77211,0.437898,4,188839,648930,1.55256,1,14640,14260,0.144215,4,220524,740401
