Protocol,Site,HandshakeTime,PageLoadTime,DOMLoadTime,No.Plaintexts,PlaintextsEncodedSize,PlaintextsSize,PlaintextsLoadTime,HTML,HTMLEncodedSize,HTMLSize,HTMLLoadTime,JS/CSS,JS/CSSEncodedSize,JS/CSSSize,JS/CSSLoadTime,Images/Others,Images/OthersEncodedSize,Images/OthersSize,Images/OthersLoadTime,Domains,EncodedDataSize,TotalDataSize
quic,imgur,0.355692000005,1.049423,1.049423,0,0,0,0,1,17045,77211,0.389408000003,4,188899,648930,1.44468500001,1,14641,14260,0.119749999998,4,220585,740401
quic,amazon,0.550893,1.589842,1.238009,0,0,0,0,1,26742,85045,0.779382000001,8,143489,516649,1.425526,13,93617,87904,2.62324199999,9,263848,689598
quic,imdb,0.739087000002,3.538142,1.361627,0,0,0,0,1,16334,87148,0.847487999999,4,81770,279110,1.51511,44,781904,774010,41.302203,9,880008,1140268
quic,imgur,0.363993999999,1.065208,1.065208,0,0,0,0,1,17045,77211,0.399490999996,4,188876,648930,1.363583,1,14640,14260,0.122205,4,220561,740401
quic,imgur,0.357352999999,1.149326,1.149326,0,0,0,0,1,17045,77211,0.390749999999,4,188923,648930,1.541408,1,14640,14260,0.118584999997,4,220608,740401
quic,apple,0.357698,1.77229,1.189083,0,0,0,0,1,4577,24576,0.366585999996,9,190937,840041,2.93771199999,17,527803,536414,7.42943199999,4,723317,1401031
quic,amazon,0.543510000003,1.75302500001,1.20862300001,0,0,0,0,1,26744,85045,0.815090000004,8,143394,516649,1.11316899999,20,213674,204601,4.561058,9,383812,806295
quic,imdb,0.678302,3.42943400001,1.32184,0,0,0,0,1,16340,87148,0.789548000001,4,81682,279111,1.518539,44,732441,724529,37.711339,9,830463,1090788
quic,amazon,0.563459000005,1.51313,1.20647400001,0,0,0,0,1,26741,84935,0.794314000006,8,143465,516649,1.11397300001,13,95101,89445,1.340196,9,265307,691029
quic,imdb,0.688608999997,3.296371,1.247264,0,0,0,0,1,16354,87148,0.730878999995,4,81770,279111,1.419854,45,819815,811554,39.211895,9,917939,1177813
quic,imgur,0.377688,1.09846,1.09846,0,0,0,0,1,17045,77211,0.399700000002,4,188878,648930,1.478522,1,14641,14260,0.124132000004,4,220564,740401
quic,imgur,0.361781,1.090923,1.090923,0,0,0,0,1,17045,77211,0.401109999999,4,188885,648930,1.44672299999,1,14640,14260,0.126659000001,4,220570,740401
quic,imgur,0.358090000002,1.08751200001,1.08751200001,0,0,0,0,1,17045,77211,0.405989000006,4,188893,648930,1.362891,1,14641,14260,0.120078,4,220579,740401
quic,imdb,0.805792000006,3.468258,1.497272,0,0,0,0,1,16377,87148,0.967481,4,81777,279110,1.3038,43,618246,610702,40.983076,9,716400,976960
quic,imdb,0.645463000001,3.169096,1.233797,0,0,0,0,1,16434,87148,0.682927999995,4,81752,279110,1.332428,44,824036,816149,38.632,9,922222,1182407
quic,apple,0.360353000004,1.50121900001,1.18970800001,0,0,0,0,1,4577,24576,0.365948000006,9,190936,840041,3.00468499999,17,527774,536414,5.34859000001,4,723287,1401031
quic,imgur,0.355114999998,1.063616,1.063616,0,0,0,0,1,17045,77211,0.390883999993,4,188877,648930,1.453339,1,14641,14260,0.120080000001,4,220563,740401
quic,apple,0.364011999998,1.50049799999,1.237595,0,0,0,0,1,4577,24576,0.375462999997,9,192326,840041,3.095594,17,527756,536414,4.81032099998,4,724659,1401031
quic,apple,0.372390999997,1.512555,1.246021,0,0,0,0,1,4577,24576,0.378658999995,9,190958,840041,2.89405800001,17,527752,536414,4.88730500001,4,723287,1401031
quic,amazon,0.553187999998,1.293821,1.20815,0,0,0,0,1,26742,85045,0.790581000001,8,143425,516649,0.930602,13,93583,87904,1.002396,9,263750,689598
quic,amazon,0.563619,1.250567,1.136062,0,0,0,0,1,26739,85049,0.775237000002,8,143434,516649,1.12604000001,13,93561,87904,1.17743500002,9,263734,689602
quic,apple,0.355515999996,1.36466,1.218448,0,0,0,0,1,4577,24576,0.370487,9,190935,840041,3.260674,17,527783,536414,3.877289,4,723295,1401031
quic,amazon,0.561702999999,1.322118,1.20959999999,0,0,0,0,1,26751,85045,0.799857999998,8,143337,516649,0.964307000009,13,93558,87904,2.39230700002,9,263646,689598
quic,imgur,0.352524999995,1.071588,1.071588,0,0,0,0,1,17045,77211,0.387592999999,4,188882,648930,1.495449,1,14640,14260,0.121412,4,220567,740401
quic,imdb,0.732351000006,3.355127,1.30503800001,0,0,0,0,1,15982,87148,0.775054000005,4,81770,279104,1.45490199999,43,633787,626287,41.254347,9,731539,992539
quic,apple,0.359432000005,1.589865,1.15924,0,0,0,0,1,4577,24576,0.36778,9,190934,840041,2.79498,17,527803,536414,6.582019,4,723314,1401031
quic,imdb,0.675753000003,3.304972,1.33749,0,0,0,0,1,16374,87148,0.785733999997,4,81745,279110,1.363944,46,713737,705091,40.236725,9,811856,1071349
quic,imgur,0.352879999999,1.067265,1.067265,0,0,0,0,1,17045,77211,0.388760000002,4,188900,648930,1.449893,1,14641,14260,0.130805000001,4,220586,740401
quic,imgur,0.355718000006,1.08929,1.08929,0,0,0,0,1,17045,77211,0.392189000006,4,188883,648930,1.328232,1,14641,14260,0.118104000001,4,220569,740401
quic,imdb,0.742793999998,3.886537,1.417987,0,0,0,0,1,16355,87148,0.853941000001,4,81776,279110,1.70198499999,46,735947,727282,42.173271,9,834078,1093540
quic,amazon,0.566777,1.324405,1.207984,0,0,0,0,1,26740,85045,0.819045999997,8,143417,516649,1.204747,13,92292,87904,1.15356100001,9,262449,689598
quic,imgur,0.359171000004,1.12829,1.12829,0,0,0,0,1,17045,77211,0.388000999999,4,188872,648930,1.412069,1,14640,14260,0.121819999993,4,220557,740401
quic,amazon,0.556645000004,1.293851,1.194172,0,0,0,0,1,26745,84912,0.797082000005,8,142702,516649,0.86727499999,13,93833,89445,1.32085,9,263280,691006
quic,amazon,0.552974000006,1.267563,1.16391800001,0,0,0,0,1,26745,85045,0.789098000001,8,143447,516649,1.01740400001,13,92268,87904,0.830200000004,9,262460,689598
quic,imdb,0.685540000006,3.426054,1.32831300001,0,0,0,0,1,16376,87148,0.816196,4,81674,279104,1.65597700001,46,784805,776088,36.466746,9,882855,1142340
quic,imdb,0.631826999997,3.365961,1.31051,0,0,0,0,1,16382,87147,0.746101999997,4,81777,279111,1.28018999998,45,647966,639690,43.660401,9,746125,1005948
quic,apple,0.359255000003,1.613354,1.209625,0,0,0,0,1,4577,24576,0.367867000001,9,190905,840041,2.771759,17,527776,536414,4.947576,4,723258,1401031
quic,apple,0.356663999999,1.422143,1.075286,0,0,0,0,1,4577,24576,0.363587,9,190935,840041,2.53117599999,17,527782,536414,4.48815100003,4,723294,1401031
quic,amazon,0.556625999998,1.506272,1.401682,0,0,0,0,1,26745,85040,0.991638,8,143405,516649,1.025719,13,93587,87904,1.25060299999,9,263737,689593
quic,apple,0.367803000001,1.49065699999,1.20431099999,0,0,0,0,1,4577,24576,0.378742000001,9,183023,840041,2.98223799998,17,527760,536414,5.43681300001,4,715360,1401031
quic,amazon,0.561461000005,1.313823,1.204762,0,0,0,0,1,26745,85040,0.808079000002,8,143440,516649,0.896421999991,13,93562,87904,1.17557099999,9,263747,689593
quic,apple,0.363595999996,1.475888,1.210731,0,0,0,0,1,4577,24576,0.370314,9,190934,840041,3.164176,17,527780,536414,4.883181,4,723291,1401031
quic,imdb,0.622845000005,3.21756200001,1.261935,0,0,0,0,1,16358,87147,0.729251000004,4,81770,279110,1.314432,44,806097,798267,40.445453,9,904225,1164524
quic,imgur,0.350137000001,1.608031,1.608031,0,0,0,0,1,17045,77211,0.384729999998,4,188883,648930,1.96071599999,1,14641,14260,0.149854999996,4,220569,740401
quic,imdb,0.65638,3.152899,1.217636,0,0,0,0,1,16464,87148,0.697527000004,4,81739,279104,1.29664499999,45,573464,565487,42.780721,9,671667,931739
quic,apple,0.3675,1.471853,1.217823,0,0,0,0,1,4577,24576,0.373758000002,9,190934,840041,2.81781899999,17,527708,536414,4.42298899998,4,723219,1401031
quic,apple,0.361244,1.484989,1.196115,0,0,0,0,1,4577,24576,0.369551999996,9,190933,840041,2.64242,17,527785,536414,5.444212,4,723295,1401031
quic,apple,0.356441000004,1.449139,1.189021,0,0,0,0,1,4577,24576,0.365184000002,9,190936,840041,2.750717,17,527750,536414,4.59181999998,4,723263,1401031
quic,imdb,0.666056000002,4.171709,1.500003,0,0,0,0,1,16420,87148,0.775873999999,4,81686,279110,1.62970500001,51,547214,536929,45.737553,9,645320,903187
quic,amazon,0.917346000002,1.440307,1.381575,0,0,0,0,1,26742,84912,0.917707000001,6,44149,201300,0.797835000005,13,93808,89445,1.82498,9,164699,375657
quic,imdb,0.635450999995,3.516397,1.488583,0,0,0,0,1,16074,87147,0.664401999995,4,81747,279104,1.747936,43,740876,733385,47.493427,9,838697,1099636
quic,amazon,0.544342000001,1.313244,1.204941,0,0,0,0,1,26741,84912,0.778362999998,8,143423,516649,0.982057999994,13,95102,89445,1.32103400001,9,265266,691006
quic,imdb,0.668088999999,3.486421,1.187164,0,0,0,0,1,16378,87148,0.700333000001,4,81762,279104,1.442824,49,634360,624924,36.643436,9,732500,991176
quic,apple,0.369419000002,1.57798,1.325531,0,0,0,0,1,4577,24576,0.376392000006,9,190898,840041,3.73426699999,17,527750,536414,4.722503,4,723225,1401031
quic,apple,0.380789000003,1.49090600001,1.20978200001,0,0,0,0,1,4577,24576,0.398648000002,9,190939,840041,2.788482,17,527845,536414,5.04612100001,4,723361,1401031
quic,apple,0.355617000001,1.458405,1.196458,0,0,0,0,1,4577,24576,0.369983999997,9,190962,840041,2.75741899999,17,527737,536414,4.82262100001,4,723276,1401031
quic,amazon,0.575466000002,1.492278,1.343563,0,0,0,0,1,26732,85046,0.892849000003,8,143389,516649,1.109978,13,93593,87904,2.45714700001,9,263714,689599
quic,imgur,0.358118000004,1.07805400001,1.07805400001,0,0,0,0,1,17045,77211,0.394504000004,4,188878,648930,1.443015,1,14640,14260,0.118338,4,220563,740401
quic,amazon,0.558232999996,1.359039,1.181914,0,0,0,0,1,26741,85045,0.792407000001,8,143481,516649,1.08329800001,13,93582,87904,1.24545499999,9,263804,689598
quic,imgur,0.361273999995,1.074103,1.074103,0,0,0,0,1,17045,77211,0.396850999998,4,188883,648930,1.447663,1,14641,14260,0.119627,4,220569,740401
quic,amazon,0.562717000001,1.355238,1.17105200001,0,0,0,0,1,26739,85045,0.793538000005,8,143443,516649,0.968024999987,13,93561,87904,2.477643,9,263743,689598
quic,amazon,0.544749000001,1.29375,1.14762,0,0,0,0,1,26742,85051,0.775819000002,8,143390,516649,1.11797999999,13,93562,87904,2.943272,9,263694,689604
quic,amazon,0.566587999994,2.40552099999,1.25004599999,0,0,0,0,1,26742,85045,0.850713999993,8,143492,516649,2.18404900002,20,213680,204601,2.81627100001,9,383914,806295
quic,imgur,0.366223999998,1.071173,1.071173,0,0,0,0,1,17045,77211,0.394107,4,188897,648930,1.35711500001,1,14640,14260,0.126755999998,4,220582,740401
quic,amazon,0.545630999994,1.56942,1.205292,0,0,0,0,1,26750,85035,0.814898999997,8,143400,516649,1.18513499999,13,93560,87904,1.411283,9,263710,689588
quic,apple,0.358214,1.63939,1.336314,0,0,0,0,1,4577,24576,0.370987000002,9,190957,840041,2.999109,17,527784,536414,5.086756,4,723318,1401031
quic,amazon,0.572232000006,1.338645,1.188818,0,0,0,0,1,26739,84935,0.798758000004,8,143415,516649,0.953607000018,13,95102,89445,1.72216000003,9,265256,691029
quic,imgur,0.353293,1.063969,1.063969,0,0,0,0,1,17045,77211,0.386413,4,188894,648930,1.382161,1,14640,14260,0.128463000001,4,220579,740401
quic,imdb,0.592432000005,3.437255,1.140462,0,0,0,0,1,16095,87148,0.626606999998,4,81770,279110,1.62494800001,49,727678,717503,41.478255,10,825543,1083761
quic,imdb,0.681419,3.410487,1.242921,0,0,0,0,1,16205,87148,0.718376999997,4,81770,279110,1.671961,45,627496,619303,38.585588,9,725471,985561
quic,imdb,0.655434,3.42683,1.236773,0,0,0,0,1,16370,87148,0.689880999998,4,81680,279110,1.32160800001,47,729384,720330,35.727797,9,827434,1086588
quic,apple,0.377054000004,1.415012,1.237901,0,0,0,0,1,4577,24576,0.385392000004,9,190933,840041,2.97893799999,17,527782,536414,4.29659200002,4,723292,1401031
quic,imgur,0.355556999995,1.091312,1.091312,0,0,0,0,1,17045,77211,0.390561,4,188863,648930,1.46114000001,1,14641,14260,0.130554999996,4,220549,740401
quic,apple,0.352676999995,1.479292,1.18308,0,0,0,0,1,4577,24576,0.372399999993,9,190935,840041,2.82485800001,17,527774,536414,5.28126700001,4,723286,1401031
quic,apple,0.367826000002,1.717752,1.21346000001,0,0,0,0,1,4577,24576,0.375532000005,9,190939,840041,2.671009,17,527745,536414,6.83080099998,4,723261,1401031
quic,amazon,0.550657,1.353027,1.245259,0,0,0,0,1,26746,84912,0.812689000006,8,142652,516649,0.909006999995,13,95103,89445,1.37159399999,9,264501,691006
quic,imdb,0.678795,3.78712,1.343753,0,0,0,0,1,16225,87148,0.790145999999,4,81740,279104,1.520919,48,798431,789301,41.565676,9,896396,1155553
